instance,profile,method,seed,n_iter,initial_objective,objective,improvement_pct,capital_cost,running_cost,hub_cost,uav_inv_cost,ugv_inv_cost,uav_trav_cost,ugv_trav_cost,num_active_hubs,num_uav_routes,num_ugv_routes,served,unserved,feasible,valid,selected_q,time_to_best_iter,runtime_sec,wall_sec,profile_policy,cost_coefficients
instance_20260107,emergency,baseline,99,500,2987.641641,2730.41128,8.609813,0.0,2730.41128,0.0,0.0,0.0,762.255387,1968.155893,2,4,4,56,0,True,True,,427,116.452641,116.529272,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260107,emergency,s_alns,42,500,2354.535278,1947.787241,17.275088,0.0,1947.787241,0.0,0.0,0.0,764.3736,1183.413641,7,8,11,56,0,True,True,8.0,396,178.096615,178.265123,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260107,emergency,s_alns,7,500,2354.535278,2048.068831,13.016006,0.0,2048.068831,0.0,0.0,0.0,769.270993,1278.797838,7,6,10,56,0,True,True,8.0,409,189.116568,189.277773,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260107,emergency,s_alns,123,500,2354.535278,1903.102462,19.172905,0.0,1903.102462,0.0,0.0,0.0,707.085643,1196.016819,7,7,8,56,0,True,True,8.0,479,190.904751,191.065589,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260107,emergency,s_alns,2024,500,2354.535278,2125.263716,9.737444,0.0,2125.263716,0.0,0.0,0.0,773.031607,1352.232109,7,4,9,56,0,True,True,8.0,354,198.682134,198.839496,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260107,emergency,s_alns,99,500,2354.535278,2181.140751,7.364278,0.0,2181.140751,0.0,0.0,0.0,827.013225,1354.127526,7,5,10,56,0,True,True,8.0,472,194.222345,194.379486,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260108,commercial,baseline,42,500,3957.014561,3570.930801,9.756946,680.0,2890.930801,50.0,360.0,270.0,769.776614,2121.154188,1,2,3,56,0,True,True,,302,131.289626,131.396707,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260108,commercial,baseline,7,500,3957.014561,3568.107371,9.828298,680.0,2888.107371,50.0,360.0,270.0,769.776614,2118.330758,1,2,3,56,0,True,True,,470,124.168716,124.245135,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260108,commercial,baseline,123,500,3957.014561,3568.110693,9.828214,680.0,2888.110693,50.0,360.0,270.0,769.776614,2118.334079,1,2,3,56,0,True,True,,388,126.667077,126.74237,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260108,commercial,baseline,2024,500,3957.014561,3883.412819,1.860032,860.0,3023.412819,50.0,540.0,270.0,800.567678,2222.845141,1,3,3,56,0,True,True,,353,126.26619,126.345273,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260108,commercial,baseline,99,500,3957.014561,3957.000965,0.000344,860.0,3097.000965,50.0,540.0,270.0,800.567678,2296.433287,1,3,3,56,0,True,True,,492,137.89257,137.977222,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260108,commercial,s_alns,42,500,3442.343619,3230.029421,6.167722,770.0,2460.029421,50.0,540.0,180.0,705.189477,1754.839944,1,3,2,56,0,True,True,8.0,85,215.402251,215.561665,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260108,commercial,s_alns,7,500,3442.343619,3230.029421,6.167722,770.0,2460.029421,50.0,540.0,180.0,705.189477,1754.839944,1,3,2,56,0,True,True,8.0,41,203.195034,203.365253,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260108,commercial,s_alns,123,500,3442.343619,3230.029421,6.167722,770.0,2460.029421,50.0,540.0,180.0,705.189477,1754.839944,1,3,2,56,0,True,True,8.0,203,206.014038,206.213049,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260108,commercial,s_alns,2024,500,3442.343619,3190.821929,7.306699,770.0,2420.821929,50.0,540.0,180.0,675.806582,1745.015346,1,3,2,56,0,True,True,8.0,324,211.608067,211.764096,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260108,commercial,s_alns,99,500,3442.343619,3230.029421,6.167722,770.0,2460.029421,50.0,540.0,180.0,705.189477,1754.839944,1,3,2,56,0,True,True,8.0,361,216.588002,216.752231,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260108,emergency,baseline,42,500,3097.014561,2973.541267,3.986849,0.0,2973.541267,0.0,0.0,0.0,855.423908,2118.11736,3,4,5,56,0,True,True,,496,136.979685,137.056972,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260108,emergency,baseline,7,500,3097.014561,2889.909676,6.687243,0.0,2889.909676,0.0,0.0,0.0,796.273506,2093.63617,2,2,4,56,0,True,True,,470,162.81477,162.889946,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260108,emergency,baseline,123,500,3097.014561,2888.980852,6.717234,0.0,2888.980852,0.0,0.0,0.0,851.129736,2037.851116,3,3,6,56,0,True,True,,288,110.197444,110.275695,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260108,emergency,baseline,2024,500,3097.014561,2891.804282,6.626068,0.0,2891.804282,0.0,0.0,0.0,851.129736,2040.674546,3,3,5,56,0,True,True,,443,131.279502,131.357579,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260108,emergency,baseline,99,500,3097.014561,2885.722152,6.822454,0.0,2885.722152,0.0,0.0,0.0,798.13595,2087.586201,2,3,4,56,0,True,True,,435,154.794218,154.899574,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260108,emergency,s_alns,42,500,2492.343619,2375.212867,4.699623,0.0,2375.212867,0.0,0.0,0.0,797.586772,1577.626096,7,7,10,56,0,True,True,8.0,438,250.917755,251.078746,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260108,emergency,s_alns,7,500,2492.343619,2289.475105,8.139669,0.0,2289.475105,0.0,0.0,0.0,879.963452,1409.511654,7,4,8,56,0,True,True,8.0,461,247.533988,247.696544,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260108,emergency,s_alns,123,500,2492.343619,2306.578405,7.453435,0.0,2306.578405,0.0,0.0,0.0,771.089879,1535.488526,7,8,9,56,0,True,True,8.0,402,240.878533,241.039729,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260108,emergency,s_alns,2024,500,2492.343619,2283.023984,8.398506,0.0,2283.023984,0.0,0.0,0.0,800.472774,1482.55121,7,5,8,56,0,True,True,8.0,290,196.785707,196.949287,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260108,emergency,s_alns,99,500,2492.343619,2195.553641,11.908068,0.0,2195.553641,0.0,0.0,0.0,823.060106,1372.493535,7,6,10,56,0,True,True,8.0,492,245.874607,246.032534,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260109,commercial,baseline,42,500,3511.491321,3474.306343,1.058951,770.0,2704.306343,50.0,540.0,180.0,800.567678,1903.738665,1,3,2,55,0,True,True,,445,112.002579,112.07823,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260109,commercial,baseline,7,500,3511.491321,3474.306343,1.058951,770.0,2704.306343,50.0,540.0,180.0,800.567678,1903.738665,1,3,2,55,0,True,True,,195,114.651217,114.729867,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260109,commercial,baseline,123,500,3511.491321,3474.338141,1.058046,770.0,2704.338141,50.0,540.0,180.0,800.567678,1903.770462,1,3,2,55,0,True,True,,462,115.733356,115.817164,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260109,commercial,baseline,2024,500,3511.491321,3474.306343,1.058951,770.0,2704.306343,50.0,540.0,180.0,800.567678,1903.738665,1,3,2,55,0,True,True,,325,99.698735,99.771344,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260109,commercial,baseline,99,500,3511.491321,3474.306343,1.058951,770.0,2704.306343,50.0,540.0,180.0,800.567678,1903.738665,1,3,2,55,0,True,True,,177,106.52998,106.631878,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260109,commercial,s_alns,42,500,2674.9862,2655.715056,0.72042,410.0,2245.715056,50.0,180.0,180.0,763.955267,1481.759789,1,1,2,55,0,True,True,7.0,401,194.154491,194.315046,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260109,commercial,s_alns,7,500,2674.9862,2674.9862,0.0,410.0,2264.9862,50.0,180.0,180.0,763.955267,1501.030933,1,1,2,55,0,True,True,7.0,0,179.366811,179.536255,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260109,commercial,s_alns,123,500,2674.9862,2674.9862,0.0,410.0,2264.9862,50.0,180.0,180.0,763.955267,1501.030933,1,1,2,55,0,True,True,7.0,0,176.259367,176.41996,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260109,commercial,s_alns,2024,500,2674.9862,2674.9862,0.0,410.0,2264.9862,50.0,180.0,180.0,763.955267,1501.030933,1,1,2,55,0,True,True,7.0,0,162.980422,163.142587,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260109,commercial,s_alns,99,500,2674.9862,2562.916525,4.189542,410.0,2152.916525,50.0,180.0,180.0,734.572372,1418.344153,1,1,2,55,0,True,True,7.0,164,190.104694,190.259292,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260109,emergency,baseline,42,500,2741.491321,2677.797001,2.323346,0.0,2677.797001,0.0,0.0,0.0,854.095022,1823.701979,3,4,4,55,0,True,True,,63,107.719966,107.793427,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260109,emergency,baseline,7,500,2741.491321,2671.804214,2.541942,0.0,2671.804214,0.0,0.0,0.0,827.598129,1844.206084,2,4,3,55,0,True,True,,172,95.224177,95.306332,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260109,emergency,baseline,123,500,2741.491321,2665.248761,2.781062,0.0,2665.248761,0.0,0.0,0.0,854.095022,1811.153739,3,5,4,55,0,True,True,,156,78.598471,78.678299,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260109,emergency,baseline,2024,500,2741.491321,2664.906563,2.793544,0.0,2664.906563,0.0,0.0,0.0,827.598129,1837.308434,2,4,3,55,0,True,True,,464,132.300102,132.378927,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260109,emergency,baseline,99,500,2741.491321,2664.906563,2.793544,0.0,2664.906563,0.0,0.0,0.0,827.598129,1837.308434,2,4,3,55,0,True,True,,363,109.180092,109.285026,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260109,emergency,s_alns,42,500,2264.9862,2094.22945,7.538975,0.0,2094.22945,0.0,0.0,0.0,832.672008,1261.557442,7,5,10,55,0,True,True,7.0,445,196.741053,196.912681,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260109,emergency,s_alns,7,500,2264.9862,2015.347029,11.021664,0.0,2015.347029,0.0,0.0,0.0,844.660454,1170.686575,7,6,10,55,0,True,True,7.0,406,170.077166,170.241262,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260109,emergency,s_alns,123,500,2264.9862,2009.864271,11.26373,0.0,2009.864271,0.0,0.0,0.0,888.167184,1121.697087,6,5,7,55,0,True,True,7.0,167,205.430763,205.577921,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260109,emergency,s_alns,2024,500,2264.9862,2129.598805,5.977405,0.0,2129.598805,0.0,0.0,0.0,859.702459,1269.896346,7,5,8,55,0,True,True,7.0,461,174.340065,174.432609,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260109,emergency,s_alns,99,500,2264.9862,2094.616302,7.521896,0.0,2094.616302,0.0,0.0,0.0,806.175115,1288.441187,7,4,8,55,0,True,True,7.0,434,161.751157,161.886867,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260110,commercial,baseline,42,500,4185.074183,4185.074183,0.0,770.0,3415.074183,50.0,540.0,180.0,954.523001,2460.551182,1,3,2,62,0,True,True,,0,145.411284,145.489681,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260110,commercial,baseline,7,500,4185.074183,4184.012368,0.025371,770.0,3414.012368,50.0,540.0,180.0,954.523001,2459.489367,1,3,2,62,0,True,True,,404,141.583735,141.673695,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260110,commercial,baseline,123,500,4185.074183,4157.1758,0.666616,770.0,3387.1758,50.0,540.0,180.0,954.523001,2432.652799,1,3,2,62,0,True,True,,491,153.056287,153.133755,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260110,commercial,baseline,2024,500,4185.074183,4157.1758,0.666616,770.0,3387.1758,50.0,540.0,180.0,954.523001,2432.652799,1,3,2,62,0,True,True,,346,158.893451,158.975497,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260110,commercial,baseline,99,500,4185.074183,4157.1758,0.666616,770.0,3387.1758,50.0,540.0,180.0,954.523001,2432.652799,1,3,2,62,0,True,True,,355,146.703287,146.753787,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260110,commercial,s_alns,42,500,4141.249076,4141.249076,0.0,590.0,3551.249076,50.0,360.0,180.0,794.906782,2756.342294,1,2,2,62,0,True,True,8.0,0,172.368969,172.528057,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260110,commercial,s_alns,7,500,4141.249076,4141.249076,0.0,590.0,3551.249076,50.0,360.0,180.0,794.906782,2756.342294,1,2,2,62,0,True,True,8.0,0,231.063442,231.237209,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260110,commercial,s_alns,123,500,4141.249076,4137.086236,0.100521,590.0,3547.086236,50.0,360.0,180.0,794.906782,2752.179453,1,2,2,62,0,True,True,8.0,81,240.428365,240.592726,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260110,commercial,s_alns,2024,500,4141.249076,4141.249076,0.0,590.0,3551.249076,50.0,360.0,180.0,794.906782,2756.342294,1,2,2,62,0,True,True,8.0,0,235.239629,235.407038,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260110,commercial,s_alns,99,500,4141.249076,4141.249076,0.0,590.0,3551.249076,50.0,360.0,180.0,794.906782,2756.342294,1,2,2,62,0,True,True,8.0,0,255.30771,255.485926,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260110,emergency,baseline,42,500,3415.074183,2942.935706,13.825131,0.0,2942.935706,0.0,0.0,0.0,964.874598,1978.061108,4,5,6,62,0,True,True,,479,114.651582,114.732258,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260110,emergency,baseline,7,500,3415.074183,2997.821138,12.217979,0.0,2997.821138,0.0,0.0,0.0,995.665662,2002.155476,4,6,7,62,0,True,True,,396,136.128777,136.208218,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260110,emergency,baseline,123,500,3415.074183,2948.133744,13.672922,0.0,2948.133744,0.0,0.0,0.0,969.16877,1978.964975,3,5,5,62,0,True,True,,455,128.273264,128.358016,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260110,emergency,baseline,2024,500,3415.074183,3029.323799,11.29552,0.0,3029.323799,0.0,0.0,0.0,999.959834,2029.363965,3,6,6,62,0,True,True,,292,127.998983,128.076027,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260110,emergency,baseline,99,500,3415.074183,2996.976933,12.242699,0.0,2996.976933,0.0,0.0,0.0,969.16877,2027.808163,3,6,5,62,0,True,True,,421,114.298641,114.386027,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260110,emergency,s_alns,42,500,3551.249076,3054.395511,13.990952,0.0,3054.395511,0.0,0.0,0.0,931.160541,2123.23497,7,7,9,62,0,True,True,8.0,453,272.900016,273.06747,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260110,emergency,s_alns,7,500,3551.249076,3215.336109,9.459009,0.0,3215.336109,0.0,0.0,0.0,849.27386,2366.062249,7,7,9,62,0,True,True,8.0,430,249.919604,250.080828,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260110,emergency,s_alns,123,500,3551.249076,2945.88302,17.046567,0.0,2945.88302,0.0,0.0,0.0,877.633197,2068.249823,7,7,8,62,0,True,True,8.0,468,219.484929,219.658428,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260110,emergency,s_alns,2024,500,3551.249076,3147.664129,11.364591,0.0,3147.664129,0.0,0.0,0.0,904.13009,2243.534039,7,7,10,62,0,True,True,8.0,447,257.109322,257.270808,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260110,emergency,s_alns,99,500,3551.249076,3209.313936,9.628588,0.0,3209.313936,0.0,0.0,0.0,931.160541,2278.153396,7,7,10,62,0,True,True,8.0,451,250.877873,251.06949,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
